date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:58:41	87698/87698	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2009:58:41%20GMT	https://webstrot.com/html/gracechurch/js/plugin/assets/gridtile_white.png	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/js/plugin/assets/gridtile_white.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/settings.css)
12:58:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2009:58:43%20GMT	https://www.webstrot.com/html/gracechurch/js/plugin/assets/gridtile_3x3.png	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/js/plugin/assets/gridtile_3x3.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/settings.css)
12:58:44	87680/87680	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2009:58:45%20GMT	https://webstrot.com/html/gracechurch/js/plugin/assets/gridtile_3x3.png	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/js/plugin/assets/gridtile_3x3.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/settings.css)
12:58:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2009:58:47%20GMT	https://www.webstrot.com/html/gracechurch/js/plugin/assets/gridtile_3x3_white.png	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/js/plugin/assets/gridtile_3x3_white.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/settings.css)
12:58:48	87734/87734	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2009:58:48%20GMT	https://webstrot.com/html/gracechurch/js/plugin/assets/gridtile_3x3_white.png	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/js/plugin/assets/gridtile_3x3_white.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/settings.css)
12:58:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2009:58:50%20GMT	https://www.webstrot.com/html/gracechurch/js/plugin/assets/coloredbg.png	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/js/plugin/assets/coloredbg.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/settings.css)
12:58:51	87653/87653	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2009:58:52%20GMT	https://webstrot.com/html/gracechurch/js/plugin/assets/coloredbg.png	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/js/plugin/assets/coloredbg.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/settings.css)
12:58:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2009:58:54%20GMT	https://www.webstrot.com/html/gracechurch/js/plugin/assets/loader.gif	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/js/plugin/assets/loader.gif	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/settings.css)
12:58:55	87625/87625	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2009:58:55%20GMT	https://webstrot.com/html/gracechurch/js/plugin/assets/loader.gif	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/js/plugin/assets/loader.gif	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/settings.css)
12:58:56	26872/26872	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:58:56%20GMT	https://www.webstrot.com/html/gracechurch/images/content/player_img.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/player_img.jpg	(from https://www.webstrot.com/html/gracechurch/css/style.css)
12:58:59	124759/124759	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:58:59%20GMT	https://www.webstrot.com/html/gracechurch/images/content/about_bg.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/about_bg.jpg	(from https://www.webstrot.com/html/gracechurch/css/style.css)
12:58:59	91244/91244	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:00%20GMT	https://www.webstrot.com/html/gracechurch/images/content/testi_slider_bg.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/testi_slider_bg.jpg	(from https://www.webstrot.com/html/gracechurch/css/style.css)
12:59:00	20523/20523	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:01%20GMT	https://www.webstrot.com/html/gracechurch/images/content/sermons_bg.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/sermons_bg.jpg	(from https://www.webstrot.com/html/gracechurch/css/style.css)
12:59:01	43318/43318	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:01%20GMT	https://www.webstrot.com/html/gracechurch/images/content/testi_bg.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/testi_bg.jpg	(from https://www.webstrot.com/html/gracechurch/css/style.css)
12:59:02	35857/35857	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:02%20GMT	https://www.webstrot.com/html/gracechurch/images/content/ceremony_img.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/ceremony_img.jpg	(from https://www.webstrot.com/html/gracechurch/css/style.css)
12:59:03	71503/71503	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:04%20GMT	https://www.webstrot.com/html/gracechurch/images/content/video_bg.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/video_bg.jpg	(from https://www.webstrot.com/html/gracechurch/css/style.css)
12:59:04	95366/95366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:05%20GMT	https://www.webstrot.com/html/gracechurch/images/content/footer_bg.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/footer_bg.jpg	(from https://www.webstrot.com/html/gracechurch/css/style.css)
12:59:05	21959/21959	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:05%20GMT	https://www.webstrot.com/html/gracechurch/images/content/about/title_img.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/about/title_img.jpg	(from https://www.webstrot.com/html/gracechurch/css/style.css)
12:59:07	95123/95123	---M-Z	200	added ('OK')	text/css	etag:%2217393-65fee117-7c81abf9a8a6298a;gz%22	https://www.webstrot.com/html/gracechurch/css/style2.css	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/css/style2.css	(from https://www.webstrot.com/html/gracechurch/index2.html)
12:59:07	639/639	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Apr%202024%2009:59:08%20GMT	https://www.webstrot.com/html/gracechurch/images/header/event_icon.png	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/header/event_icon.png	(from https://www.webstrot.com/html/gracechurch/index2.html)
12:59:08	22400/22400	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:09%20GMT	https://www.webstrot.com/html/gracechurch/images/content/causes/causes_single_img1.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/causes/causes_single_img1.jpg	(from https://www.webstrot.com/html/gracechurch/index2.html)
12:59:09	544/544	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Apr%202024%2009:59:10%20GMT	https://www.webstrot.com/html/gracechurch/images/content/twitter_icon.png	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/twitter_icon.png	(from https://www.webstrot.com/html/gracechurch/index2.html)
12:59:09	16941/16941	---M-Z	200	added ('OK')	application/x-javascript	etag:%22422d-65fee117-a14c95bc3c075ace;gz%22	https://www.webstrot.com/html/gracechurch/js/custom2.js	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/js/custom2.js	(from https://www.webstrot.com/html/gracechurch/index2.html)
12:59:10	115991/115991	---M-Z	200	added ('OK')	text/css	etag:%221c517-65fee117-37bc03ead22d13c3;gz%22	https://www.webstrot.com/html/gracechurch/css/style3.css	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/css/style3.css	(from https://www.webstrot.com/html/gracechurch/index3.html)
12:59:12	65043/65043	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:12%20GMT	https://www.webstrot.com/html/gracechurch/images/header/index3_slider_img1.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/header/index3_slider_img1.jpg	(from https://www.webstrot.com/html/gracechurch/index3.html)
12:59:14	236834/236834	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:14%20GMT	https://www.webstrot.com/html/gracechurch/images/header/index3_slider_img2.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/header/index3_slider_img2.jpg	(from https://www.webstrot.com/html/gracechurch/index3.html)
12:59:16	17022/17022	---M-Z	200	added ('OK')	application/x-javascript	etag:%22427e-65fee117-4241ec094da15eef;gz%22	https://www.webstrot.com/html/gracechurch/js/custom3.js	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/js/custom3.js	(from https://www.webstrot.com/html/gracechurch/index3.html)
12:59:16	200203/200203	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:15%20GMT	https://www.webstrot.com/html/gracechurch/images/header/index3_slider_img3.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/header/index3_slider_img3.jpg	(from https://www.webstrot.com/html/gracechurch/index3.html)
12:59:18	87910/87910	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:18%20GMT	https://www.webstrot.com/html/gracechurch/images/content/about/story_img.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/about/story_img.jpg	(from https://www.webstrot.com/html/gracechurch/about.html)
12:59:18	8601/8601	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:19%20GMT	https://www.webstrot.com/html/gracechurch/images/content/about/team1.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/about/team1.jpg	(from https://www.webstrot.com/html/gracechurch/about.html)
12:59:19	25366/25366	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:20%20GMT	https://www.webstrot.com/html/gracechurch/images/content/causes/recent_img1.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/causes/recent_img1.jpg	(from https://www.webstrot.com/html/gracechurch/causes.html)
12:59:20	33900/33900	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:20%20GMT	https://www.webstrot.com/html/gracechurch/images/content/causes/recent_img2.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/causes/recent_img2.jpg	(from https://www.webstrot.com/html/gracechurch/causes.html)
12:59:21	29754/29754	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:21%20GMT	https://www.webstrot.com/html/gracechurch/images/content/causes/recent_img3.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/causes/recent_img3.jpg	(from https://www.webstrot.com/html/gracechurch/causes.html)
12:59:21	27412/27412	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:22%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/left_img1.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/left_img1.jpg	(from https://www.webstrot.com/html/gracechurch/event_single.html)
12:59:22	34172/34172	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:23%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/left_img2.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/left_img2.jpg	(from https://www.webstrot.com/html/gracechurch/event_single.html)
12:59:24	61776/61776	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:24%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/left_img3.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/left_img3.jpg	(from https://www.webstrot.com/html/gracechurch/event_single.html)
12:59:24	3286/3286	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Apr%202024%2009:59:25%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/quote.png	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/quote.png	(from https://www.webstrot.com/html/gracechurch/sermons_single.html)
12:59:25	5756/5756	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:26%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/single_img1.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/single_img1.jpg	(from https://www.webstrot.com/html/gracechurch/sermons_single.html)
12:59:26	4767/4767	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:27%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/single_img2.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/single_img2.jpg	(from https://www.webstrot.com/html/gracechurch/sermons_single.html)
12:59:27	5292/5292	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:28%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/single_img3.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/single_img3.jpg	(from https://www.webstrot.com/html/gracechurch/sermons_single.html)
12:59:28	4653/4653	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:28%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/admin_img.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/admin_img.jpg	(from https://www.webstrot.com/html/gracechurch/sermons_single.html)
12:59:28	3511/3511	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:29%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/comment_img1.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/comment_img1.jpg	(from https://www.webstrot.com/html/gracechurch/sermons_single.html)
12:59:29	3784/3784	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:30%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/comment_img2.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/comment_img2.jpg	(from https://www.webstrot.com/html/gracechurch/sermons_single.html)
12:59:30	3359/3359	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:30%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/comment_img3.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/comment_img3.jpg	(from https://www.webstrot.com/html/gracechurch/sermons_single.html)
12:59:30	3259/3259	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:31%20GMT	https://www.webstrot.com/html/gracechurch/images/content/blog_categories/comment_img4.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/blog_categories/comment_img4.jpg	(from https://www.webstrot.com/html/gracechurch/sermons_single.html)
12:59:32	2592/2592	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:32%20GMT	https://www.webstrot.com/html/gracechurch/images/content/footer_news3.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/footer_news3.jpg	(from https://www.webstrot.com/html/gracechurch/sermons_single.html)
12:59:33	22119/22119	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:33%20GMT	https://www.webstrot.com/html/gracechurch/images/content/gallery/filter_img7.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/gallery/filter_img7.jpg	(from https://www.webstrot.com/html/gracechurch/gallery_II.html)
12:59:35	26056/26056	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2009:59:35%20GMT	https://www.webstrot.com/html/gracechurch/images/content/gallery/filter_img8.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/gallery/filter_img8.jpg	(from https://www.webstrot.com/html/gracechurch/gallery_II.html)
12:59:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2009:59:37%20GMT	https://www.webstrot.com/html/gracechurch/Popover%20requires%20tooltip.js	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/Popover%20requires%20tooltip.js	(from https://www.webstrot.com/html/gracechurch/js/bootstrap.js)
12:59:46	87637/87637	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2009:59:46%20GMT	https://webstrot.com/html/gracechurch/Popover%20requires%20tooltip.js	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/Popover%20requires%20tooltip.c0.delayed	(from https://www.webstrot.com/html/gracechurch/js/bootstrap.js)
12:59:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2009:59:48%20GMT	https://www.webstrot.com/html/gracechurch/themepunch.revolution.min.js	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/themepunch.revolution.min.js	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.revolution.min.js)
12:59:49	87611/87611	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2009:59:50%20GMT	https://webstrot.com/html/gracechurch/themepunch.revolution.min.js	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/themepunch.revolution.min.js	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.revolution.min.js)
12:59:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2009:59:52%20GMT	https://www.webstrot.com/html/gracechurch/jquery.themepunch.revolution.min.js	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/jquery.themepunch.revolution.min.js	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.revolution.min.js)
12:59:53	87672/87672	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2009:59:53%20GMT	https://webstrot.com/html/gracechurch/jquery.themepunch.revolution.min.js	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/jquery.themepunch.revolution.min.js	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.revolution.min.js)
12:59:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2009:59:55%20GMT	https://www.webstrot.com/html/gracechurch/jquery.themepunch.revolution.js	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/jquery.themepunch.revolution.js	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.revolution.min.js)
12:59:56	87638/87638	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2009:59:56%20GMT	https://webstrot.com/html/gracechurch/jquery.themepunch.revolution.js	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/jquery.themepunch.revolution.js	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.revolution.min.js)
12:59:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2009:59:58%20GMT	https://www.webstrot.com/html/gracechurch/images/transparent.png	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/transparent.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.revolution.min.js)
13:00:00	87564/87564	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2010:00:00%20GMT	https://webstrot.com/html/gracechurch/images/transparent.png	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/images/transparent.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.revolution.min.js)
13:00:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2010:00:02%20GMT	https://www.webstrot.com/html/gracechurch/assets/transparent.png	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/assets/transparent.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.revolution.min.js)
13:00:04	87563/87563	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2010:00:04%20GMT	https://webstrot.com/html/gracechurch/assets/transparent.png	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/assets/transparent.png	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.revolution.min.js)
13:00:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2010:00:06%20GMT	https://www.webstrot.com/html/gracechurch/TweenLite.js	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/TweenLite.js	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.tools.min.js)
13:00:07	87467/87467	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2010:00:07%20GMT	https://webstrot.com/html/gracechurch/TweenLite.js	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/gracechurch/TweenLite.js	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.tools.min.js)
13:00:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2010:00:09%20GMT	https://www.webstrot.com/html/TweenLite.js	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/TweenLite.js	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.tools.min.js)
13:00:10	87073/87073	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2005%20Apr%202024%2010:00:11%20GMT	https://webstrot.com/html/TweenLite.js	C:/Users/simon/Desktop/My_Projects/Web/Website/webstrot.com/html/TweenLite.js	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.tools.min.js)
13:00:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Apr%202024%2010:00:13%20GMT	https://www.webstrot.com/html/gracechurch/Version/	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/Version/index.html	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/jquery.themepunch.tools.min.js)
13:00:27	280/280	---M--	504	error ('Gateway%20Time-out')	text/html	date:Fri,%2005%20Apr%202024%2010:00:28%20GMT	https://secure-a.vimeocdn.com/js/froogaloop2.min.js	C:/Users/simon/Desktop/My_Projects/Web/Website/secure-a.vimeocdn.com/js/froogaloop2.min.cf.delayed	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/revolution.extension.video.min.js)
13:00:30	87036/87036	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2010:00:31%20GMT	https://www.webstrot.com/html/gracechurch/images/header/slider_img2.jpg	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/header/slider_img2.jpg	(from https://www.webstrot.com/html/gracechurch/css/style2.css)
13:00:31	155/155	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Apr%202024%2010:00:32%20GMT	https://www.webstrot.com/html/gracechurch/images/content/timerdot.png	C:/Users/simon/Desktop/My_Projects/Web/Website/www.webstrot.com/html/gracechurch/images/content/timerdot.png	(from https://www.webstrot.com/html/gracechurch/css/style2.css)
13:00:31	0/-1	---M--	504	error ('')			https://secure-a.vimeocdn.com/js/froogaloop2.min.js	C:/Users/simon/Desktop/My_Projects/Web/Website/secure-a.vimeocdn.com/js/froogaloop2.min.html	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/revolution.extension.video.min.js)
13:00:31	0/-1	---M--	504	error ('')			https://secure-a.vimeocdn.com/js/froogaloop2.min.js	C:/Users/simon/Desktop/My_Projects/Web/Website/secure-a.vimeocdn.com/js/froogaloop2.min.html	(from https://www.webstrot.com/html/gracechurch/js/plugin/rs_slider/revolution.extension.video.min.js)
